query	target	prog_score	cirpin_score	tm_score_cp
d2amha1	d5w8qa1	0.38	0.93	0.46
d1u04a4	d5w8qa1	0.56	0.92	0.28
d3mxma_	d5w8qa1	0.54	0.93	0.27
d2ehga_	d5w8qa1	0.53	0.90	0.36
d6qbta_	d5w8qa1	0.58	0.91	0.26
d1v7ra_	d5w8qa1	0.41	0.91	0.44
d4jhca_	d5w8qa1	0.40	0.92	0.47
d1k7ka1	d1vq2a_	0.60	0.90	0.41
d2a9sa1	d1vq2a_	0.54	0.90	0.44
d2btva_	d3b6ha1	0.53	0.93	0.18
d6jx5a_	d3b6ha1	0.60	0.92	0.26
d1c4za_	d3b6ha1	0.56	0.90	0.24
d3er9b_	d3b6ha1	0.54	0.91	0.25
d1k4ta2	d3b6ha1	0.42	0.92	0.22
d1gmua2	d1hc7a3	0.54	0.94	0.38
d1eara2	d1hc7a3	0.57	0.94	0.32
d1vq8w1	d1hc7a3	0.59	0.92	0.24
d1bxya_	d1hc7a3	0.57	0.91	0.36
d3u3ga_	d4ewga1	0.53	0.91	0.32
d1i39a_	d4ewga1	0.50	0.92	0.29
d2fb5a1	d4ewga1	0.59	0.95	0.27
d1k7ka1	d4ewga1	0.38	0.90	0.28
d1ekea_	d4ewga1	0.54	0.94	0.31
d1jl1a_	d4ewga1	0.53	0.90	0.30
d2bgga3	d4ewga1	0.53	0.92	0.28
d4oo0a_	d4ewga1	0.37	0.91	0.27
d2etja1	d4ewga1	0.56	0.93	0.28
d4kb1a_	d4ewga1	0.53	0.92	0.31
d2d0ob1	d4ewga1	0.50	0.91	0.29
d2lsna1	d4ewga1	0.51	0.92	0.29
d2amha1	d4ewga1	0.36	0.92	0.39
d1u04a4	d4ewga1	0.52	0.91	0.25
d3mxma_	d4ewga1	0.50	0.92	0.27
d4ijna1	d4ewga1	0.60	0.92	0.31
d1v7ra_	d4ewga1	0.39	0.91	0.38
d4jhca_	d4ewga1	0.37	0.90	0.40
d2lb9a1	d1gefa_	0.48	0.92	0.28
d2gnxa2	d1gefa_	0.46	0.90	0.33
d5viqa2	d1gefa_	0.48	0.92	0.24
d1ysqa1	d1gefa_	0.53	0.90	0.31
d2oola1	d1gefa_	0.47	0.92	0.24
d2o8pa1	d7crja_	0.59	0.91	0.34
d2iiia_	d3uida1	0.59	0.91	0.45
d2l3ya_	d4hoja2	0.39	0.91	0.25
d1n1fa_	d4hoja2	0.44	0.91	0.27
d5d22a_	d4hoja2	0.40	0.90	0.30
d2l3oa_	d4hoja2	0.40	0.90	0.33
d3uf2a_	d4hoja2	0.38	0.90	0.29
d4neja_	d4hoja2	0.39	0.91	0.34
d3besl_	d4hoja2	0.44	0.94	0.32
d3q1si_	d4hoja2	0.46	0.93	0.33
d2h62c_	d2b97a_	0.58	0.92	0.28
d2bykb1	d3fyba1	0.59	0.91	0.33
d2ypoa_	d3moya_	0.55	0.94	0.21
d1l7da2	d6eo0a1	0.50	0.92	0.33
d1zboa1	d1jqba1	0.60	0.91	0.26
d1cbha_	d2zjr41	0.59	0.93	0.32
d1vzia2	d2zjr41	0.43	0.92	0.31
d1x68a1	d2zjr41	0.59	0.90	0.35
d1hn6a_	d2zjr41	0.57	0.94	0.17
d6rwda2	d1i1rb_	0.41	0.90	0.34
d3wd6a2	d1i1rb_	0.42	0.92	0.35
d4iw9a2	d1i1rb_	0.41	0.91	0.38
d3ir4a2	d1i1rb_	0.44	0.90	0.32
d1k0ma1	d1i1rb_	0.41	0.91	0.32
d4hz2a2	d1i1rb_	0.42	0.90	0.33
d2oh3a1	d1i1rb_	0.59	0.95	0.49
d5d9wa2	d1i1rb_	0.44	0.92	0.30
d1nhya1	d1i1rb_	0.42	0.94	0.28
d1bgva1	d6xxja_	0.37	0.90	0.30
d2r6ja_	d6xxja_	0.39	0.90	0.32
d7mf4a2	d6xxja_	0.44	0.93	0.36
d1h6da1	d6xxja_	0.49	0.91	0.31
d1gr0a1	d6xxja_	0.51	0.91	0.33
d1sb8a_	d6xxja_	0.41	0.90	0.34
d5ldga_	d6xxja_	0.49	0.91	0.38
d1s8na_	d6xxja_	0.35	0.90	0.25
d1vjpa3	d6xxja_	0.50	0.90	0.33
d2egha2	d6xxja_	0.46	0.91	0.25
d1ff9a1	d6xxja_	0.46	0.91	0.29
d1jr2a_	d6xxja_	0.55	0.91	0.29
d2g17a1	d6xxja_	0.47	0.91	0.29
d1li4a2	d6xxja_	0.51	0.92	0.31
d1uj6a1	d2b3ya1	0.58	0.91	0.26
d1o8ba1	d2b3ya1	0.60	0.91	0.22
d1q8da_	d6vk6c_	0.49	0.91	0.27
d1twfk_	d2od4a1	0.47	0.91	0.44
d5vg0a_	d1xpna1	0.54	0.92	0.35
d2l3ya_	d1j77a_	0.59	0.92	0.50
d1n1fa_	d1j77a_	0.53	0.94	0.47
d1lqsl_	d1j77a_	0.54	0.92	0.32
d2l3oa_	d1j77a_	0.56	0.90	0.35
d3besl_	d1j77a_	0.58	0.91	0.34
d2j5ha1	d1e8pa_	0.57	0.91	0.27
d1igqa_	d1e8pa_	0.55	0.91	0.37
d2outa2	d1e8pa_	0.49	0.91	0.20
d1oeyj_	d2fh1a3	0.56	0.90	0.29
d1pqsa_	d2fh1a3	0.59	0.91	0.31
d4hdea1	d2fh1a3	0.56	0.91	0.26
d1e0ta3	d2fh1a3	0.54	0.93	0.31
d2g50a3	d2fh1a3	0.54	0.93	0.30
d3hqna3	d2fh1a3	0.56	0.92	0.32
d1ojha_	d1kqfb2	0.58	0.96	0.50
d1p3da3	d5zeea_	0.59	0.93	0.31
d4ioja_	d5zeea_	0.52	0.92	0.25
d3ntla1	d5zeea_	0.42	0.90	0.27
d3eaga2	d5zeea_	0.52	0.94	0.41
d3mk1a_	d5zeea_	0.57	0.92	0.34
d2wjpa2	d5zeea_	0.46	0.91	0.30
d1e8ca3	d5zeea_	0.48	0.92	0.34
d2gc6a2	d5zeea_	0.52	0.91	0.45
d4m9da_	d5zeea_	0.40	0.90	0.28
d3nkea_	d1qhba_	0.54	0.90	0.16
d2r31a2	d1qhba_	0.57	0.92	0.18
d6vk6a_	d1qhba_	0.56	0.90	0.22
d2yzsa_	d1qhba_	0.52	0.91	0.20
d2j01x1	d1uj6a2	0.60	0.92	0.46
d4pj3a1	d4ybna_	0.50	0.92	0.34
d3jb9x1	d4ybna_	0.52	0.92	0.31
d1tvca1	d4ybna_	0.51	0.91	0.31
d1k0ma1	d7nbia_	0.42	0.91	0.30
d5d9wa2	d7nbia_	0.42	0.90	0.37
d1nhya1	d7nbia_	0.40	0.92	0.28
d1psya_	d7nbia_	0.55	0.91	0.31
d1q6wa_	d2c9ja_	0.49	0.91	0.26
d1s9ca2	d2c9ja_	0.48	0.91	0.35
d1pn2a1	d2c9ja_	0.50	0.93	0.39
d1pn2a2	d2c9ja_	0.50	0.91	0.34
d2b3na_	d2c9ja_	0.52	0.92	0.36
d1iq6a_	d2c9ja_	0.49	0.90	0.38
d1k3la1	d2l3ya_	0.39	0.91	0.30
d1bg6a1	d2l3ya_	0.45	0.90	0.43
d4kh7a2	d2l3ya_	0.37	0.92	0.30
d3iq1a_	d2l3ya_	0.58	0.93	0.49
d6rwda2	d2l3ya_	0.39	0.91	0.30
d3wd6a2	d2l3ya_	0.38	0.93	0.29
d3kwoa1	d2l3ya_	0.54	0.92	0.48
d2gsqa1	d2l3ya_	0.39	0.91	0.29
d4iela2	d2l3ya_	0.36	0.92	0.30
d4iw9a2	d2l3ya_	0.40	0.91	0.31
d2pvqa2	d2l3ya_	0.37	0.90	0.30
d3ir4a2	d2l3ya_	0.44	0.91	0.30
d5g5ea2	d2l3ya_	0.40	0.91	0.31
d4hi7a2	d2l3ya_	0.39	0.91	0.26
d1k0ma1	d2l3ya_	0.40	0.94	0.27
d4hz2a2	d2l3ya_	0.39	0.92	0.30
d2oh3a1	d2l3ya_	0.58	0.91	0.45
d5d9wa2	d2l3ya_	0.41	0.94	0.28
d3niva2	d2l3ya_	0.39	0.91	0.29
d1nhya1	d2l3ya_	0.40	0.94	0.31
d1qwoa_	d2hcma1	0.59	0.90	0.20
d1em8b_	d4f0hb_	0.56	0.91	0.25
d1jx4a1	d4f0hb_	0.53	0.92	0.40
d3lasa_	d4f0hb_	0.58	0.93	0.25
d1t94a1	d4f0hb_	0.50	0.92	0.36
d1vb3a1	d1h3fa1	0.53	0.90	0.30
d1xu1r_	d2gb5a2	0.56	0.91	0.26
d1rutx3	d2gb5a2	0.59	0.97	0.29
d2oj5b1	d2gb5a2	0.54	0.92	0.14
d5itqa3	d2gb5a2	0.57	0.92	0.23
d2dloa2	d2gb5a2	0.59	0.93	0.28
d1x6aa2	d2gb5a2	0.59	0.94	0.26
d1vzia2	d2gb5a2	0.55	0.94	0.41
d1v6ga1	d2gb5a2	0.60	0.95	0.25
d2cora1	d2gb5a2	0.59	0.94	0.34
d1ansa_	d2gb5a2	0.58	0.91	0.21
d1x3ha2	d2gb5a2	0.60	0.93	0.30
d2lzua1	d2gb5a2	0.59	0.94	0.19
d2o10a2	d2gb5a2	0.59	0.94	0.33
d1bbga_	d6ay7a1	0.57	0.92	0.35
d3bsua1	d6ay7a1	0.39	0.92	0.33
d3ccda_	d1m2da_	0.58	0.90	0.32
d1fepa_	d3prna_	0.57	0.96	0.30
d1po0a_	d3prna_	0.57	0.93	0.29
d1xkwa_	d3prna_	0.54	0.93	0.31
d6e4va_	d3prna_	0.51	0.92	0.28
d6i96a_	d3prna_	0.51	0.92	0.28
d1e0ta3	d1orda1	0.58	0.91	0.42
d5e4xa_	d1yfba_	0.59	0.93	0.21
d1dvka_	d2d5ba1	0.54	0.94	0.36
d2qdfa2	d3a7ra2	0.48	0.93	0.40
d4xgab2	d3a7ra2	0.49	0.93	0.45
d2qdfa1	d3a7ra2	0.50	0.93	0.39
d2ia7a1	d3a7ra2	0.39	0.97	0.42
d2hc5a1	d3a7ra2	0.58	0.90	0.35
d4xgab1	d3a7ra2	0.49	0.93	0.39
d6j09a2	d3a7ra2	0.48	0.93	0.42
d3hqja_	d3a7ra2	0.40	0.90	0.33
d1fjgc1	d2nn6g3	0.60	0.91	0.37
d1repc2	d2nn6g3	0.56	0.94	0.32
d1vp8a1	d1j54a_	0.54	0.96	0.42
d4m5ra1	d1j54a_	0.49	0.93	0.26
d5d9aa1	d1j54a_	0.54	0.93	0.26
d3zzha_	d1ry6a_	0.35	0.90	0.35
d1e19a_	d1ry6a_	0.40	0.92	0.36
d2va1a_	d1ry6a_	0.36	0.91	0.32
d1i7na2	d1i2aa_	0.57	0.92	0.29
d5m0yb1	d2oz4a3	0.58	0.92	0.38
d4p2fa_	d1wu2a3	0.57	0.90	0.27
d3ucja_	d1wu2a3	0.56	0.92	0.28
d1svia_	d1wu2a3	0.49	0.91	0.38
d2hkea2	d5deca_	0.45	0.94	0.35
d4peoa_	d5deca_	0.48	0.91	0.25
d6xr5a2	d5deca_	0.44	0.93	0.34
d1nj8a2	d1gmua2	0.53	0.93	0.43
d2j01x1	d1gmua2	0.47	0.93	0.35
d1gm5a1	d2ooca1	0.54	0.91	0.47
d2gena2	d2ooca1	0.60	0.91	0.37
d3zq5a1	d1a2pa_	0.55	0.90	0.33
d3nhqa1	d1a2pa_	0.57	0.91	0.36
d5f68a_	d1a2pa_	0.54	0.91	0.32
d3lp8a1	d2i76a2	0.60	0.90	0.40
d2ypoa_	d2j5ia_	0.57	0.93	0.24
d2g30a1	d2edma1	0.60	0.97	0.48
d4g0ma_	d1cfza_	0.58	0.91	0.47
d1ufya_	d1cfza_	0.54	0.96	0.28
d3f6ya_	d2c5sa1	0.50	0.91	0.31
d1isia_	d2c5sa1	0.51	0.91	0.29
d2fb5a1	d1dt9a1	0.49	0.92	0.27
d1wu7a1	d1dt9a1	0.46	0.90	0.46
d6koga2	d1dt9a1	0.58	0.97	0.46
d1v95a1	d1dt9a1	0.44	0.92	0.48
d2hg4a3	d1dt9a1	0.58	0.96	0.48
d1h4vb1	d1dt9a1	0.44	0.91	0.49
d1nbwb_	d1dt9a1	0.42	0.91	0.49
d4hwsa2	d1dt9a1	0.41	0.90	0.49
d1kmma1	d1dt9a1	0.43	0.92	0.49
d1k2yx3	d1dt9a1	0.55	0.93	0.43
d1hc7a1	d1dt9a1	0.46	0.91	0.37
d1qe0a1	d1dt9a1	0.44	0.90	0.45
d1g5ia1	d1dt9a1	0.43	0.92	0.32
d1k2yx2	d1dt9a1	0.54	0.95	0.44
d1auua_	d1nr4a_	0.43	0.97	0.31
d1bcoa1	d2l5ta_	0.53	0.91	0.35
d2cara1	d2lb9a1	0.51	0.91	0.33
d1ob8a_	d2lb9a1	0.47	0.93	0.29
d4oo0a_	d2lb9a1	0.50	0.91	0.34
d2ot9a1	d2lb9a1	0.49	0.90	0.36
d4i43b3	d2lb9a1	0.59	0.92	0.37
d2a9sa1	d2lb9a1	0.57	0.92	0.36
d4hrfa1	d4uw2a2	0.54	0.92	0.29
d6byfa1	d4uw2a2	0.50	0.91	0.27
d2g6za1	d4uw2a2	0.52	0.90	0.31
d1f7ua1	d3p0ba2	0.60	0.90	0.38
d4eh1a2	d3zhoa_	0.41	0.91	0.36
d3qfta2	d3zhoa_	0.44	0.91	0.40
d1tvca2	d3zhoa_	0.44	0.92	0.41
d1f20a2	d3zhoa_	0.45	0.91	0.39
d2c8ee_	d1o65a1	0.55	0.93	0.25
d4dv8a1	d1o65a1	0.52	0.92	0.22
d1wfxa_	d1o65a1	0.51	0.92	0.25
d6e3aa_	d1o65a1	0.59	0.95	0.23
d1f0la2	d1o65a1	0.52	0.94	0.29
d1qs1a1	d1o65a1	0.54	0.93	0.25
d7aaca2	d1o65a1	0.59	0.90	0.24
d5wtza1	d1o65a1	0.56	0.92	0.32
d4xsgb_	d1o65a1	0.56	0.92	0.26
d3ki2a1	d1o65a1	0.55	0.92	0.28
d4h0ya2	d1o65a1	0.55	0.93	0.31
d1qs1a2	d1o65a1	0.56	0.95	0.25
d1ikpa2	d1o65a1	0.54	0.92	0.29
d1ybea1	d1b4ka_	0.60	0.91	0.44
d1lbua2	d2pzza1	0.47	0.91	0.30
d5m1ea2	d2pzza1	0.38	0.91	0.26
d5w83b_	d1rtm11	0.48	0.90	0.27
d6hhna1	d1bdfa1	0.40	0.93	0.47
d3i4hx2	d1bdfa1	0.52	0.91	0.45
d1vdha_	d1bdfa1	0.37	0.91	0.26
d2f5ga_	d1bdfa1	0.54	0.92	0.49
d5maca1	d1bdfa1	0.41	0.91	0.45
d2go8a1	d1bdfa1	0.49	0.91	0.45
d1q8ka2	d1bdfa1	0.43	0.94	0.48
d2y8ya1	d1bdfa1	0.58	0.91	0.47
d1lfwa2	d1bdfa1	0.47	0.94	0.33
d1tuaa2	d2foka3	0.56	0.90	0.33
d1ilea3	d2a3la1	0.59	0.91	0.23
d1ffya3	d2a3la1	0.60	0.91	0.21
d1pfva2	d2a3la1	0.58	0.91	0.20
d1rqga2	d2a3la1	0.57	0.91	0.23
d1wqjb1	d1exka_	0.42	0.90	0.27
d3pvia_	d2v8qe2	0.59	0.91	0.33
d2hc5a1	d4hasa_	0.60	0.95	0.43
d1vq8r1	d4hasa_	0.41	0.92	0.26
d2gnxa2	d2inba1	0.55	0.91	0.29
d3by5a1	d2inba1	0.56	0.91	0.47
d1htjf_	d1evya1	0.55	0.91	0.31
d1wiwa_	d1w25a1	0.56	0.90	0.30
d1vq8r1	d4h2ha1	0.52	0.97	0.49
d3pjla_	d2ep6a1	0.54	0.91	0.45
d3lzla_	d2ep6a1	0.57	0.90	0.34
d3h78a1	d3u3ga_	0.55	0.92	0.44
d1vp8a1	d3u3ga_	0.58	0.93	0.35
d4m5ra1	d3u3ga_	0.47	0.90	0.26
d6koga2	d3u3ga_	0.51	0.91	0.42
d2hg4a3	d3u3ga_	0.51	0.93	0.44
d2aj6a1	d3u3ga_	0.54	0.90	0.28
d1teda1	d3u3ga_	0.58	0.90	0.38
d3ov2a2	d3u3ga_	0.55	0.91	0.48
d1u6ea1	d3u3ga_	0.55	0.92	0.42
d4jaqa1	d3u3ga_	0.54	0.94	0.39
d1tqyb2	d3u3ga_	0.53	0.92	0.44
d1ox0a2	d3u3ga_	0.53	0.93	0.47
d4jaqa2	d3u3ga_	0.54	0.92	0.49
d6kxda1	d3u3ga_	0.52	0.94	0.35
d4b0na1	d3u3ga_	0.56	0.93	0.37
d1teda2	d3u3ga_	0.54	0.92	0.50
d4f32a1	d3u3ga_	0.56	0.93	0.32
d6pcda1	d3u3ga_	0.55	0.90	0.31
d5w8qa2	d3u3ga_	0.56	0.92	0.45
d1u6ea2	d3u3ga_	0.55	0.91	0.47
d1ox0a1	d3u3ga_	0.55	0.93	0.32
d3mqda1	d3u3ga_	0.55	0.92	0.33
d3gwaa1	d3u3ga_	0.56	0.93	0.44
d2wu9a1	d3u3ga_	0.54	0.91	0.32
d1hnja2	d3u3ga_	0.54	0.91	0.48
d4yuca1	d3u3ga_	0.55	0.91	0.44
d2vz8a1	d3u3ga_	0.55	0.92	0.34
d1u0ma2	d3u3ga_	0.54	0.91	0.47
d4c72a2	d3u3ga_	0.54	0.93	0.46
d1tqyb1	d3u3ga_	0.54	0.92	0.33
d4ubta1	d3u3ga_	0.56	0.91	0.32
d1u0ma1	d3u3ga_	0.55	0.92	0.40
d7n7za1	d3u3ga_	0.57	0.90	0.31
d4efia2	d3u3ga_	0.56	0.91	0.33
d3besl_	d1n4ka1	0.43	0.91	0.31
d1rxqa_	d1n4ka1	0.37	0.92	0.29
d3by5a1	d1y88a2	0.59	0.91	0.48
d3h78a1	d1i39a_	0.51	0.93	0.38
d1vp8a1	d1i39a_	0.55	0.95	0.33
d6koga2	d1i39a_	0.47	0.92	0.27
d1wl4a2	d1i39a_	0.51	0.94	0.30
d2hg4a3	d1i39a_	0.47	0.93	0.33
d1wdkc1	d1i39a_	0.52	0.90	0.34
d1teda1	d1i39a_	0.55	0.92	0.31
d3ov2a2	d1i39a_	0.52	0.92	0.29
d1u6ea1	d1i39a_	0.52	0.93	0.38
d2wdta_	d1i39a_	0.38	0.91	0.28
d4jaqa1	d1i39a_	0.52	0.95	0.33
d1tqyb2	d1i39a_	0.49	0.92	0.35
d1iuqa1	d1i39a_	0.55	0.91	0.22
d1ox0a2	d1i39a_	0.49	0.93	0.34
d4jaqa2	d1i39a_	0.50	0.93	0.28
d6kxda1	d1i39a_	0.49	0.95	0.29
d4b0na1	d1i39a_	0.53	0.94	0.32
d1teda2	d1i39a_	0.51	0.93	0.29
d3v7ia1	d1i39a_	0.52	0.93	0.30
d4f32a1	d1i39a_	0.53	0.94	0.33
d6pcda1	d1i39a_	0.52	0.91	0.32
d5w8qa2	d1i39a_	0.53	0.93	0.29
d1u6ea2	d1i39a_	0.52	0.92	0.35
d1ox0a1	d1i39a_	0.52	0.94	0.30
d3mqda1	d1i39a_	0.52	0.94	0.31
d3gwaa1	d1i39a_	0.52	0.94	0.39
d2wu9a1	d1i39a_	0.51	0.92	0.34
d1hnja2	d1i39a_	0.50	0.92	0.32
d4yuca1	d1i39a_	0.51	0.92	0.39
d2vz8a1	d1i39a_	0.51	0.92	0.27
d1u0ma2	d1i39a_	0.51	0.92	0.29
d4c72a2	d1i39a_	0.51	0.93	0.34
d1tqyb1	d1i39a_	0.51	0.93	0.28
d4ubta1	d1i39a_	0.53	0.93	0.33
d1u0ma1	d1i39a_	0.52	0.93	0.35
d7n7za1	d1i39a_	0.53	0.92	0.33
d4efia2	d1i39a_	0.52	0.92	0.28
d1k20a_	d4fe3a1	0.59	0.91	0.33
d1t0kb_	d1t1ja1	0.37	0.92	0.41
d2vgna3	d1t1ja1	0.36	0.90	0.39
d4af1a3	d1t1ja1	0.37	0.91	0.35
d2btva_	d2zbxa1	0.53	0.92	0.16
d6jx5a_	d2zbxa1	0.56	0.92	0.23
d4jspa1	d2zbxa1	0.57	0.92	0.28
d3ihya1	d2zbxa1	0.54	0.91	0.26
d3er9b_	d2zbxa1	0.52	0.94	0.24
d1k4ta2	d2zbxa1	0.42	0.91	0.23
d1aa6a2	d4fzra1	0.48	0.92	0.22
d2jioa2	d4fzra1	0.47	0.91	0.19
d2aota_	d2nxca1	0.56	0.92	0.46
d3gu3a_	d2nxca1	0.50	0.94	0.48
d1p91a_	d2nxca1	0.51	0.90	0.49
d1vlma1	d2nxca1	0.56	0.96	0.48
d2jbwa1	d1qlwa_	0.55	0.90	0.49
d2nn6d1	d4uw2a3	0.41	0.90	0.25
d2nn6a1	d4uw2a3	0.41	0.90	0.25
d1e3pa4	d4uw2a3	0.41	0.92	0.25
d1r6la1	d4uw2a3	0.42	0.91	0.26
d1pqsa_	d1m4ja_	0.56	0.90	0.31
d4hdea1	d1m4ja_	0.53	0.90	0.28
d1e0ta3	d1m4ja_	0.55	0.94	0.33
d2g50a3	d1m4ja_	0.55	0.94	0.32
d3hqna3	d1m4ja_	0.57	0.93	0.32
d2pp6a1	d2c78a2	0.51	0.96	0.49
d2kx4a_	d2c78a2	0.55	0.94	0.41
d7kria1	d2c78a2	0.59	0.94	0.38
d2j98b_	d2c78a2	0.57	0.90	0.38
d3piwa_	d1k3la1	0.45	0.91	0.34
d7aaca1	d1k3la1	0.50	0.90	0.28
d1n1fa_	d1k3la1	0.46	0.90	0.39
d2joka_	d1k3la1	0.56	0.90	0.34
d1lqsl_	d1k3la1	0.47	0.91	0.31
d3besl_	d1k3la1	0.46	0.95	0.32
d3q1si_	d1k3la1	0.48	0.93	0.38
d4iwha1	d2ieea_	0.58	0.93	0.22
d2gtra_	d2ypoa_	0.57	0.91	0.22
d4hnka_	d2ypoa_	0.50	0.92	0.25
d4lk5a_	d2ypoa_	0.52	0.90	0.21
d4k3wa_	d2ypoa_	0.56	0.93	0.22
d7bora_	d2ypoa_	0.56	0.90	0.26
d1fc6a4	d2ypoa_	0.56	0.92	0.25
d3pe8a_	d2ypoa_	0.49	0.90	0.20
d5c9ga1	d2ypoa_	0.56	0.94	0.23
d3oc7a_	d2ypoa_	0.55	0.92	0.22
d5yloa_	d2ypoa_	0.53	0.92	0.22
d5o34a_	d2ypoa_	0.47	0.92	0.22
d1dcia_	d2ypoa_	0.58	0.94	0.24
d4jwva1	d2ypoa_	0.53	0.91	0.22
d6n96a_	d2ypoa_	0.56	0.93	0.23
d3tdca2	d2ypoa_	0.59	0.92	0.28
d3fdua1	d2ypoa_	0.55	0.92	0.19
d7m1la_	d2ypoa_	0.49	0.90	0.21
d4moua_	d2ypoa_	0.58	0.92	0.22
d4jota1	d2ypoa_	0.56	0.94	0.22
d3h0ua1	d2ypoa_	0.51	0.91	0.23
d4k29a_	d2ypoa_	0.57	0.91	0.21
d1wdka4	d2ypoa_	0.54	0.90	0.26
d4qfea1	d2ypoa_	0.52	0.92	0.23
d4kd6a_	d2ypoa_	0.50	0.91	0.20
d1nzya_	d2ypoa_	0.53	0.92	0.22
d3gkba1	d2ypoa_	0.53	0.93	0.23
d4wcza_	d2ypoa_	0.55	0.94	0.24
d3peaa_	d2ypoa_	0.54	0.92	0.20
d6wyia_	d2ypoa_	0.50	0.91	0.21
d3tdca1	d2ypoa_	0.52	0.95	0.24
d1k32a4	d2ypoa_	0.58	0.94	0.21
d3rrva_	d2ypoa_	0.54	0.91	0.20
d3tlfa_	d2ypoa_	0.53	0.91	0.22
d2wu2c_	d2ih3c_	0.58	0.91	0.38
d4w4kb_	d2ih3c_	0.48	0.92	0.33
d1xdpa1	d2ih3c_	0.48	0.91	0.46
d1q8ia2	d6tu9a_	0.58	0.91	0.25
d3n20b_	d4ypoa2	0.54	0.91	0.20
d2fp1a_	d3ze3a_	0.54	0.90	0.30
d5ts9a_	d3ze3a_	0.55	0.90	0.30
d1vfia1	d3ze3a_	0.49	0.90	0.37
d1zkea1	d3ze3a_	0.52	0.93	0.41
d4w4kb_	d3ze3a_	0.55	0.91	0.41
d1bifa1	d1dmga_	0.58	0.90	0.29
d1lq8.3	d1wtja_	0.51	0.91	0.25
d1ddba_	d1c9ba2	0.49	0.93	0.28
d1wyja1	d2pp6a1	0.52	0.93	0.30
d2dy1a1	d2pp6a1	0.43	0.97	0.40
d1kzla2	d2pp6a1	0.47	0.93	0.42
d2d9ra1	d2pp6a1	0.53	0.91	0.48
d2nw2a2	d2pp6a1	0.47	0.91	0.35
d5tv2a2	d2pp6a1	0.42	0.97	0.39
d4ac9a2	d2pp6a1	0.47	0.97	0.46
d1y7ea1	d2pp6a1	0.42	0.95	0.35
d5tr9a1	d2pp6a1	0.40	0.92	0.41
d4rd4a2	d2pp6a1	0.40	0.95	0.42
d2qgga1	d2pp6a1	0.47	0.97	0.45
d1wuza_	d2pp6a1	0.49	0.92	0.31
d4rd4a3	d2pp6a1	0.54	0.96	0.46
d1zunb1	d2pp6a1	0.45	0.97	0.48
d1gxea_	d2pp6a1	0.52	0.91	0.24
d2fvga1	d2pp6a1	0.42	0.97	0.47
d4pj3a1	d2pp6a1	0.45	0.90	0.30
d1rq5a2	d2pp6a1	0.47	0.91	0.32
d4ac9a3	d2pp6a1	0.55	0.94	0.40
d3h9na1	d2pp6a1	0.42	0.95	0.45
d4gqnb2	d2pp6a1	0.46	0.93	0.44
d1g7sa2	d2pp6a1	0.40	0.96	0.38
d3jb9x1	d2pp6a1	0.43	0.90	0.32
d1tvca1	d2pp6a1	0.44	0.91	0.43
d3ozua2	d2pp6a1	0.40	0.92	0.44
d1yloa1	d2pp6a1	0.43	0.97	0.44
d1r5ba2	d2pp6a1	0.54	0.96	0.38
d1i8da2	d2pp6a1	0.45	0.93	0.41
d3b82a2	d2pp6a1	0.41	0.95	0.33
d1g7sa1	d2pp6a1	0.41	0.97	0.48
d4gqna1	d2pp6a1	0.46	0.94	0.47
d2piaa1	d2pp6a1	0.43	0.92	0.40
d1sqra_	d2pp6a1	0.48	0.96	0.47
d3lo8a1	d2pp6a1	0.42	0.91	0.33
d4mlva2	d2qdfa2	0.43	0.95	0.39
d2qq4a_	d2qdfa2	0.49	0.91	0.29
d4htga2	d2qdfa2	0.42	0.96	0.38
d5ij6a2	d2qdfa2	0.48	0.93	0.39
d1ekza_	d2qdfa2	0.41	0.91	0.31
d7c8na_	d2qdfa2	0.46	0.91	0.35
d1uara1	d3pc8a_	0.58	0.90	0.38
d1yt8a4	d3pc8a_	0.56	0.90	0.38
d1ipaa2	d3pc8a_	0.47	0.90	0.39
d1gmxa_	d3pc8a_	0.58	0.92	0.44
d1vq8r1	d2p8ba1	0.51	0.97	0.50
d2qw6a1	d4dhxb_	0.38	0.90	0.32
d1vfia1	d4dhxb_	0.37	0.91	0.47
d1fpoa1	d4dhxb_	0.56	0.90	0.30
d2j4ja_	d7dtka_	0.37	0.93	0.45
d2ogxa_	d7dtka_	0.36	0.91	0.41
d3zzha_	d7dtka_	0.36	0.94	0.35
d1e19a_	d7dtka_	0.38	0.93	0.36
d2va1a_	d7dtka_	0.38	0.95	0.39
d1szna2	d2i1oa2	0.57	0.90	0.44
d2oqma1	d1or0.1	0.58	0.91	0.30
d4ioja_	d4myla_	0.54	0.93	0.27
d3ntla1	d4myla_	0.40	0.91	0.28
d3eaga2	d4myla_	0.56	0.94	0.36
d3mk1a_	d4myla_	0.57	0.92	0.35
d2wjpa2	d4myla_	0.49	0.92	0.30
d1e8ca3	d4myla_	0.51	0.93	0.34
d2gc6a2	d4myla_	0.54	0.92	0.44
d4m9da_	d4myla_	0.41	0.91	0.35
d1rqga1	d1xkpa1	0.59	0.92	0.32
d2icwg_	d1xkpa1	0.48	0.91	0.26
d2ihda_	d3wfwa1	0.59	0.91	0.30
d1he1a1	d3wfwa1	0.53	0.92	0.29
d1g4wr1	d3wfwa1	0.53	0.91	0.30
d2jnua1	d3wfwa1	0.58	0.92	0.31
d1fqia_	d3wfwa1	0.56	0.92	0.30
