query	target	prog_score	cirpin_score	tm_score_cp
d1h4vb1	d1iv0a_	0.43	0.93	0.39
d1h4vb1	d3bexa1	0.43	0.92	0.48
d1h4vb1	d6pe6a2	0.42	0.91	0.26
d1h4vb1	d2ch5a2	0.43	0.90	0.46
d1h4vb1	d1huxa_	0.44	0.92	0.26
d1h4vb1	d1vhxa1	0.42	0.93	0.48
d1h4vb1	d2nrha1	0.43	0.92	0.41
d1h4vb1	d1zc6a2	0.43	0.91	0.33
d1h4vb1	d7bvza1	0.43	0.91	0.43
d1h4vb1	d7bvza2	0.42	0.91	0.35
d1h4vb1	d1zc6a1	0.43	0.91	0.44
d1h4vb1	d2h3gx2	0.43	0.92	0.45
d1h4vb1	d5jica1	0.45	0.93	0.27
d1h4vb1	d1woqa2	0.42	0.93	0.46
d1h4vb1	d6q27a2	0.40	0.91	0.29
d1h4vb1	d4efia2	0.54	0.91	0.38
d1vdha_	d1bdfa1	0.37	0.91	0.26
d3k9va_	d3h1da1	0.57	0.91	0.23
d3k9va_	d5id6a5	0.54	0.90	0.34
d3k9va_	d2btva_	0.51	0.93	0.17
d3k9va_	d6jx5a_	0.57	0.92	0.25
d3k9va_	d4jspa1	0.57	0.91	0.26
d3k9va_	d3er9b_	0.52	0.93	0.22
d4ahca2	d4wwxb2	0.48	0.90	0.23
d4ahca2	d3er9b_	0.49	0.90	0.23
d4ahca2	d6vxua_	0.60	0.90	0.23
d4ahca2	d3dnua_	0.58	0.91	0.23
d3eyna_	d1eu1a2	0.50	0.94	0.24
d3eyna_	d1aa6a2	0.58	0.91	0.25
d3eyna_	d2jioa2	0.54	0.91	0.24
d3eyna_	d3iam33	0.57	0.93	0.28
d3dnja_	d2asba3	0.35	0.94	0.40
d3dnja_	d1wf3a2	0.37	0.92	0.37
d3dnja_	d2z51a1	0.46	0.94	0.47
d3dnja_	d1egaa2	0.38	0.93	0.36
d3dnja_	d1ny8a1	0.35	0.96	0.40
d3dnja_	d1mkya3	0.52	0.90	0.45
d3dnja_	d1k1ga_	0.53	0.93	0.38
d3dnja_	d1xhja1	0.46	0.93	0.41
d3dnja_	d1wh9a1	0.34	0.93	0.45
d3dnja_	d1iw5a1	0.33	0.96	0.43
d3dnja_	d2z51a2	0.48	0.92	0.44
d3dnja_	d1e3pa5	0.36	0.92	0.24
d3dnja_	d3cq1a_	0.48	0.93	0.38
d3dnja_	d1viga_	0.49	0.90	0.48
d3dnja_	d2asba2	0.33	0.94	0.42
d3dnja_	d1fjgc1	0.34	0.96	0.39
d3dnja_	d2kzfa1	0.43	0.91	0.36
d3dnja_	d1pa4a_	0.41	0.92	0.37
d3dnja_	d2ja9a2	0.47	0.91	0.42
d5yloa_	d2ypoa_	0.53	0.92	0.22
d1tfea_	d1kp8a3	0.51	0.92	0.31
d1tfea_	d1q3qa3	0.55	0.95	0.31
d1xu1r_	d1i8xa_	0.57	0.93	0.28
d1xu1r_	d1fwoa_	0.58	0.91	0.23
d1xu1r_	d2gb5a2	0.56	0.91	0.26
d1ryqa1	d4fkda1	0.49	0.93	0.24
d1ryqa1	d1faqa_	0.50	0.93	0.33
d1ryqa1	d1ataa_	0.53	0.96	0.27
d1ryqa1	d3jb9s1	0.59	0.91	0.31
d1ryqa1	d2ayja1	0.58	0.93	0.42
d1ryqa1	d2fc7a1	0.56	0.91	0.32
d1ryqa1	d2e73a1	0.51	0.92	0.32
d1ryqa1	d1r79a1	0.51	0.94	0.26
d1ryqa1	d1ccva_	0.55	0.95	0.26
d1ryqa1	d1y02a2	0.55	0.91	0.24
d1ryqa1	d1g25a_	0.59	0.91	0.30
d1ryqa1	d3zyqa2	0.55	0.94	0.25
d1ryqa1	d5o75a_	0.58	0.90	0.33
d1ryqa1	d1eaic_	0.54	0.97	0.27
d1ryqa1	d2h9ec_	0.54	0.97	0.23
d1ryqa1	d1kbea1	0.48	0.93	0.30
d1ryqa1	d1vfya1	0.54	0.91	0.26
d1ryqa1	d1wfpa1	0.56	0.90	0.26
d1ryqa1	d2pnxa1	0.57	0.90	0.24
d1ryqa1	d1jm7b_	0.57	0.91	0.31
d1ryqa1	d2baya_	0.59	0.90	0.35
d1ryqa1	d2yuua1	0.54	0.91	0.24
d3dxsx_	d1twfc1	0.52	0.91	0.38
d3dxsx_	d4c2mc1	0.55	0.91	0.33
d2koha1	d1dfup_	0.58	0.90	0.30
d2koha1	d2zjrs1	0.57	0.91	0.23
d1noxa_	d4wiqa2	0.58	0.91	0.35
d1f74a_	d3raoa1	0.47	0.90	0.49
d1f74a_	d6aska_	0.47	0.91	0.43
d6wjaa_	d3uqza2	0.59	0.91	0.33
d1so9a_	d3fsoa1	0.51	0.98	0.46
d1so9a_	d3e9ua1	0.51	0.95	0.41
d1so9a_	d3e9ta1	0.51	0.96	0.48
d1so9a_	d2xg5a1	0.47	0.92	0.50
d1so9a_	d4ay0a1	0.47	0.92	0.43
d1so9a_	d2a9da1	0.54	0.94	0.42
d1so9a_	d3gina_	0.50	0.96	0.46
d3u0oa1	d1vjpa4	0.40	0.91	0.46
d3u0oa1	d1dt9a3	0.46	0.90	0.32
d3u0oa1	d1qtn.1	0.54	0.90	0.34
d3u0oa1	d4af1a1	0.45	0.91	0.30
d2ovrb1	d2qshx_	0.47	0.92	0.25
d3ei9a1	d1peqa2	0.53	0.93	0.26
d1aoza2	d2j43a1	0.58	0.91	0.29
d1aoza2	d2iiaa_	0.44	0.94	0.25
d1aoza2	d3qvaa1	0.52	0.92	0.31
d1aoza2	d4q14a_	0.49	0.92	0.32
d1aoza2	d2j73a_	0.58	0.91	0.29
d3pxla1	d2j43a1	0.57	0.91	0.44
d1pvma3	d2co8a2	0.59	0.91	0.33
d1pvma3	d1xx6a2	0.53	0.93	0.31
d1pvma3	d1x4ka1	0.57	0.92	0.29
d1pvma3	d2dj7a2	0.59	0.91	0.28
d1pvma3	d6y3ba_	0.58	0.91	0.28
d1pvma3	d2dara1	0.59	0.93	0.23
d1pvma3	d2cura2	0.58	0.90	0.23
d1pvma3	d1k3xa3	0.58	0.96	0.47
d1pvma3	d2dj7a1	0.58	0.92	0.22
d1pvma3	d2d8xa1	0.59	0.92	0.31
d1pvma3	d2cuqa1	0.58	0.92	0.27
d1pvma3	d1rutx2	0.58	0.92	0.34
d1pvma3	d1ibia1	0.59	0.92	0.32
d1pvma3	d2o10a1	0.60	0.91	0.30
d1pvma3	d1x62a2	0.60	0.93	0.26
d1pvma3	d2co8a1	0.59	0.92	0.32
d1pvma3	d1rutx3	0.56	0.93	0.32
d1pvma3	d1rutx1	0.57	0.93	0.32
d1pvma3	d1x61a2	0.59	0.91	0.24
d1pvma3	d1x62a1	0.58	0.92	0.27
d1pvma3	d1u5sb1	0.60	0.92	0.30
d1pvma3	d2dloa2	0.57	0.92	0.27
d1pvma3	d1x6aa1	0.59	0.91	0.21
d1pvma3	d1x6aa2	0.56	0.92	0.28
d1pvma3	d1v6ga2	0.58	0.93	0.27
d1pvma3	d1v6ga1	0.58	0.93	0.33
d1pvma3	d1rutx4	0.58	0.93	0.27
d1pvma3	d2cora2	0.59	0.91	0.32
d1pvma3	d3u28b_	0.58	0.91	0.32
d1pvma3	d2cora1	0.57	0.91	0.29
d1pvma3	d1x68a1	0.59	0.94	0.25
d1pvma3	d1x3ha2	0.58	0.92	0.32
d1pvma3	d2apob_	0.59	0.92	0.37
d1pvma3	d2lzua1	0.55	0.91	0.32
d1pvma3	d2o10a2	0.57	0.93	0.26
d2j3wb1	d4i6ya1	0.59	0.92	0.28
d2j3wb1	d2oo8x_	0.56	0.90	0.25
d2j3wb1	d1hwla2	0.59	0.91	0.25
d2aj6a1	d3u3ga_	0.54	0.90	0.28
d2aj6a1	d2qk9a1	0.55	0.90	0.29
d1i6ua_	d5mlka3	0.49	0.90	0.26
d1i6ua_	d2qale1	0.53	0.90	0.21
d1i6ua_	d1fjge1	0.53	0.90	0.22
d1i6ua_	d1vkza1	0.48	0.91	0.30
d1bbga_	d1fd3a_	0.51	0.95	0.26
d1bbga_	d6avaa1	0.58	0.90	0.37
d1bbga_	d1lu0a_	0.49	0.90	0.37
d1bbga_	d1myna_	0.57	0.91	0.41
d1bbga_	d1px9a_	0.57	0.90	0.30
d1bbga_	d2nlsa_	0.48	0.93	0.25
d1bbga_	d1zmia_	0.52	0.90	0.33
d1bbga_	d1ahla_	0.50	0.91	0.34
d1bbga_	d1ugla_	0.60	0.92	0.38
d1bbga_	d1p8ba_	0.47	0.93	0.34
d1bbga_	d3d4ub2	0.42	0.95	0.41
d1bbga_	d1pvza_	0.59	0.91	0.38
d1bbga_	d3d4ub1	0.44	0.94	0.25
d1bbga_	d6ay7a1	0.57	0.92	0.35
d1bbga_	d6atla1	0.59	0.93	0.33
d1bbga_	d1bnba_	0.49	0.91	0.37
d1bbga_	d2n2ra_	0.60	0.93	0.25
d1bbga_	d6lcqa1	0.57	0.93	0.37
d1bbga_	d1zuea1	0.52	0.92	0.31
d1bbga_	d1kj6a_	0.50	0.93	0.27
d1bbga_	d6v1ca_	0.58	0.92	0.32
d1bbga_	d1rjia_	0.52	0.92	0.25
d1bbga_	d3bsua1	0.44	0.94	0.39
d1bbga_	d4cpai_	0.48	0.91	0.30
d1bbga_	d1ozza_	0.55	0.92	0.29
d1bbga_	d1r1fa_	0.57	0.92	0.29
d1bbga_	d4aaza_	0.59	0.92	0.28
d1bbga_	d1ut3a_	0.48	0.93	0.31
d1bbga_	d2ktca1	0.58	0.94	0.41
d1bbga_	d6avca1	0.60	0.91	0.38
d1bbga_	d3psma_	0.59	0.92	0.38
d1bbga_	d1b8wa_	0.51	0.94	0.28
d1bbga_	d4gv5a_	0.54	0.94	0.39
d2ihta3	d1ye8a1	0.60	0.92	0.44
d2ihta3	d2j0wa1	0.52	0.91	0.36
d2ihta3	d1f6ba_	0.59	0.90	0.47
d2ihta3	d2brxa1	0.48	0.92	0.47
d2ihta3	d2w21a_	0.54	0.90	0.46
d2ihta3	d3c20a1	0.49	0.92	0.27
d2ihta3	d2cdqa1	0.52	0.91	0.35
d2ihta3	d1jqlb_	0.54	0.94	0.38
d2ihta3	d1g7sa4	0.54	0.92	0.44
d2ihta3	d1z3ix1	0.56	0.95	0.30
d2ihta3	d2gnoa2	0.55	0.92	0.40
d2ihta3	d2j4ja_	0.53	0.91	0.47
d2ihta3	d4qqwa2	0.55	0.91	0.39
d2ihta3	d3zzha_	0.52	0.91	0.40
d2ihta3	d2gk6a3	0.55	0.91	0.48
d2ihta3	d1w4ra1	0.59	0.94	0.49
d4g7he_	d1igna1	0.59	0.91	0.28
d4g7he_	d1igna2	0.59	0.94	0.30
d5eo4a_	d6m9za_	0.43	0.91	0.40
d5eo4a_	d3rvca_	0.51	0.91	0.29
d1ra0a2	d2gj4a_	0.57	0.91	0.22
d1glaf_	d3weoa4	0.56	0.90	0.28
d1glaf_	d2j2ja_	0.49	0.91	0.28
d1glaf_	d1fl0a1	0.28	0.91	0.29
d1glaf_	d1zrua1	0.53	0.91	0.30
d1glaf_	d2f0ca1	0.53	0.91	0.30
d2cpya1	d1vq8s1	0.58	0.93	0.49
d7axea_	d2o8sa1	0.58	0.90	0.27
d7axea_	d1uf2c1	0.59	0.92	0.32
d1qkia2	d1h7sa2	0.48	0.91	0.23
d1qkia2	d1s14a_	0.53	0.90	0.26
d1qkia2	d3t0ha_	0.50	0.92	0.25
d1qkia2	d1q1da1	0.50	0.90	0.27
d1qkia2	d2hkja3	0.48	0.90	0.24
d3ezsa1	d1peqa2	0.56	0.92	0.24
d2xu3a_	d2if6a1	0.55	0.93	0.39
d1vq8d1	d5m1ea2	0.51	0.90	0.24
d4y8wa1	d3h1da1	0.55	0.91	0.25
d4y8wa1	d2btva_	0.53	0.92	0.16
d4y8wa1	d6jx5a_	0.56	0.91	0.27
d4y8wa1	d3er9b_	0.54	0.92	0.23
d1l7da2	d1k6da_	0.45	0.92	0.38
d1l7da2	d1yc5a1	0.51	0.94	0.36
d1l7da2	d2ihta1	0.52	0.91	0.44
d1l7da2	d4kxqa1	0.51	0.91	0.31
d1l7da2	d1bd3a_	0.58	0.91	0.45
d1l7da2	d6cojb_	0.45	0.91	0.40
d1l7da2	d3efba1	0.44	0.90	0.40
d1l7da2	d1poib_	0.46	0.92	0.35
d1l7da2	d1poia_	0.44	0.91	0.30
d1l7da2	d5mzwb_	0.44	0.92	0.41
d1l7da2	d2o0ma1	0.46	0.92	0.43
d1l7da2	d4eu9a2	0.47	0.92	0.39
d1l7da2	d1m2ka1	0.50	0.93	0.34
d1l7da2	d3k6ma2	0.44	0.92	0.39
d1l7da2	d5oj7a1	0.50	0.90	0.22
d1l7da2	d6eo0a1	0.50	0.92	0.33
d1l7da2	d4r9na1	0.47	0.90	0.35
d1l7da2	d2ahua1	0.50	0.90	0.37
d1l7da2	d4eu9a1	0.49	0.91	0.35
d1l7da2	d2r5fa1	0.50	0.91	0.46
d1l7da2	d3k6ma1	0.47	0.93	0.36
d1l7da2	d1uj6a1	0.53	0.90	0.43
d1l7da2	d2ahua2	0.43	0.92	0.34
d1l7da2	d4bn4a_	0.52	0.91	0.33
d1l7da2	d1t5oa1	0.44	0.91	0.31
d1l7da2	d4fega2	0.55	0.91	0.44
d1l7da2	d2gnpa1	0.45	0.91	0.37
d1l7da2	d1xr4a1	0.43	0.95	0.37
d1l7da2	d1xr4a2	0.48	0.93	0.35
d3ntxa_	d3cwca1	0.53	0.91	0.30
d3ntxa_	d1kqfa2	0.52	0.90	0.16
d3ntxa_	d3ml1a1	0.48	0.91	0.19
d1ue9a1	d2xaua5	0.55	0.91	0.30
d1ue9a1	d1bcoa1	0.56	0.90	0.37
d5ui3a_	d5xkca_	0.46	0.92	0.41
d5ui3a_	d6lr1a_	0.47	0.91	0.37
d1q15a1	d1isia_	0.60	0.91	0.27
d1eaic_	d1twfl_	0.54	0.92	0.24
d1eaic_	d1ryqa1	0.54	0.97	0.27
d1gz0a2	d4evma_	0.60	0.94	0.35
d1gz0a2	d2bmxa1	0.59	0.92	0.26
d1gz0a2	d2hlsa1	0.60	0.93	0.38
d1gz0a2	d2zcta_	0.60	0.95	0.24
d1gz0a2	d2v2ga_	0.58	0.94	0.21
d1gz0a2	d1rw1a_	0.55	0.95	0.44
d1gz0a2	d1t3ka_	0.54	0.91	0.30
d1gz0a2	d5j9ca1	0.58	0.95	0.28
d1gz0a2	d1z3ea1	0.59	0.93	0.43
d1gz0a2	d4wbja_	0.58	0.96	0.28
d1gz0a2	d3mnga_	0.59	0.95	0.29
d1gz0a2	d4dvca1	0.59	0.92	0.29
d1gz0a2	d1xg8a1	0.56	0.92	0.41
d1gz0a2	d1qxna1	0.57	0.92	0.30
d1gz0a2	d3fz4a1	0.51	0.91	0.41
d1gz0a2	d1urha2	0.55	0.92	0.36
d1gz0a2	d1yt8a3	0.59	0.92	0.26
d1gz0a2	d3ewla1	0.58	0.93	0.35
d1gz0a2	d3kija_	0.57	0.92	0.27
d1gz0a2	d1xiya1	0.58	0.94	0.30
d1gz0a2	d1tq1a_	0.57	0.93	0.30
d1gz0a2	d1rhsa2	0.55	0.91	0.28
d1gz0a2	d1yt8a2	0.57	0.93	0.37
d1gz0a2	d2b5ea3	0.59	0.93	0.39
d1gz0a2	d4g2ea1	0.58	0.95	0.28
d1gz0a2	d3hdca1	0.57	0.93	0.31
d1gz0a2	d1wp0a1	0.57	0.95	0.30
d1gz0a2	d1wwja_	0.58	0.91	0.31
d1gz0a2	d2ayta1	0.57	0.92	0.40
d1gz0a2	d1fo5a_	0.58	0.96	0.50
d1gz0a2	d1lu4a_	0.59	0.95	0.34
d1gz0a2	d4hdea1	0.59	0.95	0.26
d1gz0a2	d1j9ba_	0.54	0.93	0.37
d1gz0a2	d3erwa_	0.59	0.95	0.33
d1gz0a2	d1knga_	0.59	0.95	0.31
d1gz0a2	d3gkxa_	0.55	0.93	0.42
d1gz0a2	d2l5oa1	0.59	0.97	0.36
d1gz0a2	d1gmxa_	0.58	0.91	0.36
d1gz0a2	d1u6ta1	0.53	0.95	0.48
d1gz0a2	d1uara2	0.58	0.90	0.32
d5le5a_	d6xhha_	0.46	0.90	0.33
d4eu9a1	d1saya2	0.49	0.91	0.36
d4eu9a1	d1l7da2	0.49	0.91	0.31
d2c6ua_	d3f0pa2	0.35	0.93	0.25
d2c6ua_	d5w83b_	0.48	0.90	0.30
d2cr9a1	d2gj3a_	0.49	0.90	0.31
d2cr9a1	d2bk7b1	0.59	0.92	0.40
d2cr9a1	d5o46a_	0.58	0.91	0.29
d2cr9a1	d3f1pb_	0.55	0.90	0.34
d2cr9a1	d5zc1a_	0.60	0.93	0.44
d2cr9a1	d2bk7b2	0.60	0.92	0.40
d2cr9a1	d3nx0a_	0.58	0.90	0.39
d2cr9a1	d6ztka_	0.60	0.91	0.38
d2cr9a1	d5f68a_	0.46	0.90	0.31
d2fgra_	d6hcpa_	0.56	0.92	0.31
d2fgra_	d5foka1	0.59	0.95	0.30
d2fgra_	d1po0a_	0.60	0.95	0.31
d2fgra_	d1by5a_	0.55	0.93	0.32
d2fgra_	d1xkwa_	0.58	0.95	0.32
d2fgra_	d6e4va_	0.55	0.95	0.31
d2fgra_	d6i96a_	0.55	0.95	0.31
d1mkna_	d1auua_	0.50	0.94	0.29
d1w9pa2	d1z1aa1	0.59	0.91	0.24
d1w9pa2	d1pd0a5	0.46	0.90	0.25
d1w9pa2	d2hf1a1	0.40	0.95	0.42
d1w9pa2	d1m2oa5	0.48	0.92	0.25
d1w9pa2	d5ax2a_	0.50	0.92	0.35
d1w9pa2	d2hnua_	0.50	0.93	0.31
d1w9pa2	d2jr7a1	0.48	0.96	0.33
d2h7aa1	d4aeaa_	0.60	0.90	0.28
d2h7aa1	d1dtdb_	0.60	0.90	0.33
d1gdha2	d2qdxa2	0.45	0.90	0.48
d1gdha2	d3w5ha2	0.53	0.92	0.40
d1gdha2	d3ozua3	0.49	0.93	0.45
d1gdha2	d3qfta2	0.46	0.90	0.48
d1gdha2	d1f20a2	0.47	0.91	0.47
d1gdha2	d3lo8a2	0.46	0.92	0.50
d1x2qa1	d2xaua5	0.58	0.90	0.31
d1dosa_	d5lxea_	0.51	0.90	0.48
d1dosa_	d5xkca_	0.49	0.90	0.39
d1dosa_	d5dqpa_	0.49	0.90	0.44
d1gkub1	d1gs5a_	0.35	0.92	0.42
d1gkub1	d7nloa_	0.34	0.93	0.36
d1gkub1	d2j0wa1	0.34	0.94	0.33
d1gkub1	d2akoa1	0.37	0.94	0.44
d1gkub1	d2brxa1	0.35	0.94	0.36
d1gkub1	d4a7wa_	0.35	0.94	0.38
d1gkub1	d2w21a_	0.38	0.92	0.43
d1gkub1	d3c20a1	0.35	0.95	0.27
d1gkub1	d2cdqa1	0.35	0.95	0.27
d1gkub1	d2j4ja_	0.35	0.92	0.36
d1gkub1	d3zzha_	0.34	0.94	0.34
d1gkub1	d1e19a_	0.36	0.93	0.30
d1gkub1	d2va1a_	0.35	0.94	0.37
d4fkba_	d2d81a1	0.56	0.92	0.43
d6nfea1	d1f20a2	0.59	0.90	0.47
d6nfea1	d3lo8a2	0.58	0.91	0.45
d2k5wa1	d6tl7a1	0.31	0.90	0.29
d2k5wa1	d3vppa_	0.32	0.91	0.28
d2k5wa1	d3alua_	0.34	0.91	0.24
d2k5wa1	d1byfa_	0.29	0.91	0.33
d2k5wa1	d1qdda_	0.30	0.90	0.27
d2k5wa1	d1jzna_	0.32	0.90	0.30
d2k5wa1	d1g1ta1	0.28	0.90	0.33
d6fuca_	d4iuja_	0.58	0.90	0.24
d1k8ba_	d2hg7a1	0.47	0.90	0.30
d1k8ba_	d2hgca1	0.48	0.91	0.27
d3reta_	d2vv5a3	0.60	0.91	0.42
d4cvka3	d1gyta1	0.50	0.92	0.35
d4cvka3	d2fg1a2	0.51	0.95	0.37
d4cvka3	d3ewoa1	0.55	0.96	0.38
d4cvka3	d5o2da_	0.56	0.91	0.35
d4cvka3	d5laua1	0.53	0.91	0.37
d4cvka3	d3ijwa1	0.48	0.91	0.31
d4cvka3	d4d86a1	0.55	0.90	0.34
d4cvka3	d1yd9a1	0.57	0.91	0.37
d4cvka3	d7kesa_	0.48	0.92	0.28
d4cvka3	d1vhua_	0.55	0.91	0.37
d4affa1	d1uv7a_	0.42	0.92	0.47
d1x4fa1	d1ywxa1	0.59	0.91	0.40
d1x4fa1	d1vq8s1	0.59	0.94	0.50
d2co8a1	d1pvma3	0.59	0.92	0.32
d2dm9a1	d2p0sa1	0.51	0.94	0.28
d2dm9a1	d5abra_	0.52	0.92	0.34
d3iuga1	d3d9sa1	0.56	0.90	0.30
d2hbwa1	d2vnud2	0.57	0.91	0.40
d2f9fa1	d1nnma_	0.58	0.90	0.14
d2f9fa1	d3iam33	0.40	0.90	0.22
d4qi3a1	d1h54a2	0.59	0.90	0.27
d6ojfa_	d1o97d1	0.59	0.92	0.30
d6ojfa_	d3i9la_	0.57	0.91	0.38
d6ojfa_	d1isia_	0.60	0.91	0.37
d4oy3a1	d1o98a2	0.59	0.92	0.32
d4oy3a1	d2apja1	0.59	0.90	0.43
d2xz4a_	d1oqva_	0.52	0.91	0.30
d4rm4a_	d3h1da1	0.53	0.90	0.27
d4rm4a_	d2btva_	0.50	0.92	0.15
d4rm4a_	d6jx5a_	0.53	0.91	0.28
d4rm4a_	d4jspa1	0.56	0.90	0.27
d4rm4a_	d3er9b_	0.51	0.92	0.24
d4rm4a_	d1k4ta2	0.41	0.92	0.27
d2ovja1	d3d9sa1	0.55	0.92	0.32
d2ovja1	d1ldfa_	0.57	0.91	0.30
d2ovja1	d2o9ga1	0.60	0.91	0.31
d2ovja1	d6f7ha_	0.58	0.91	0.30
d6rnia_	d1ydua1	0.58	0.92	0.27
d4dg8a_	d1eu1a2	0.49	0.91	0.24
d4dg8a_	d3iam33	0.54	0.90	0.25
d1tkea2	d3qvpa2	0.51	0.90	0.32
d1wwja_	d4efae2	0.58	0.90	0.33
d1wwja_	d1gz0a2	0.58	0.91	0.31
d1wwja_	d3k5ba1	0.59	0.92	0.26
d2apja1	d1odka_	0.59	0.90	0.43
d2apja1	d5z48a1	0.56	0.91	0.42
d2apja1	d4oy3a1	0.59	0.90	0.43
d2apja1	d1iu8a_	0.54	0.91	0.46
d2apja1	d3eufa_	0.58	0.90	0.37
d2apja1	d1yvra2	0.53	0.90	0.41
d2apja1	d4f1wa_	0.59	0.91	0.44
d2fdva_	d2btva_	0.52	0.92	0.18
d2fdva_	d3er9b_	0.53	0.91	0.22
d1j5pa3	d5hy0a_	0.41	0.93	0.17
d1j5pa3	d3lmea1	0.37	0.90	0.41
d1j5pa3	d2ewca1	0.33	0.90	0.41
d1j5pa3	d4bvqa1	0.38	0.93	0.17
d1j5pa3	d3k12a1	0.41	0.93	0.45
d1j5pa3	d2ohwa1	0.50	0.90	0.35
d1j5pa3	d3hmaa_	0.52	0.90	0.30
d1j5pa3	d1pf5a_	0.36	0.91	0.39
d1j5pa3	d3m1xa_	0.36	0.90	0.37
d1j5pa3	d3kjja1	0.34	0.90	0.39
d2dpma_	d2yima_	0.51	0.91	0.27
d2v9ya2	d4dz6a1	0.56	0.93	0.35
d2v9ya2	d3bbba_	0.56	0.92	0.34
d2zxea4	d2ps5a_	0.52	0.90	0.27
d2ccwa_	d2iiaa_	0.42	0.90	0.37
d1re0b1	d4g6za2	0.56	0.90	0.25
d4wisa1	d1ldja2	0.57	0.90	0.23
d4wisa1	d2wzka1	0.58	0.92	0.26
d2d9ba1	d4am1a1	0.58	0.90	0.35
d3edea2	d1o7d.3	0.60	0.90	0.41
d1y5ea1	d2irpa_	0.56	0.91	0.33
d1y5ea1	d4c24a1	0.50	0.92	0.30
d1y5ea1	d1svia_	0.53	0.91	0.44
d1y5ea1	d2opib_	0.57	0.90	0.29
d1y5ea1	d1k0wa_	0.50	0.91	0.28
d1y5ea1	d1e48p_	0.55	0.91	0.28
d6bzra_	d1gs5a_	0.33	0.91	0.31
d6bzra_	d7nloa_	0.31	0.91	0.30
d6bzra_	d2j0wa1	0.31	0.91	0.31
d6bzra_	d2brxa1	0.32	0.92	0.32
d6bzra_	d1l8aa1	0.59	0.90	0.28
d6bzra_	d4a7wa_	0.32	0.92	0.34
d6bzra_	d3c20a1	0.32	0.92	0.32
d6bzra_	d2cdqa1	0.32	0.93	0.31
d6bzra_	d2j4ja_	0.31	0.90	0.31
d6bzra_	d3zzha_	0.32	0.92	0.32
d6bzra_	d1e19a_	0.33	0.93	0.29
d6bzra_	d2va1a_	0.32	0.92	0.41
d2qjla_	d1dm9a_	0.43	0.93	0.43
d3lada2	d1lk5a1	0.54	0.93	0.31
d3lada2	d1fgha1	0.57	0.91	0.32
d3lada2	d1uj6a1	0.52	0.94	0.35
d3lada2	d1o8ba1	0.53	0.92	0.41
d1rqga1	d2nxpa1	0.47	0.91	0.27
d1rqga1	d1xkpa1	0.59	0.92	0.32
d1rqga1	d2j49a1	0.47	0.91	0.31
d2zxea1	d2c9wa2	0.56	0.91	0.23
d2zxea1	d2hbwa2	0.57	0.93	0.24
d3r9va_	d2oeza1	0.47	0.90	0.30
d2nlva1	d1t3qc1	0.48	0.90	0.39
d1v59a2	d1lk5a1	0.57	0.94	0.33
d1v59a2	d1fgha1	0.59	0.92	0.31
d1v59a2	d1uj6a1	0.54	0.94	0.35
d1v59a2	d1o8ba1	0.55	0.92	0.41
d1sr9a2	d3b9oa_	0.58	0.92	0.43
d1sr9a2	d5xkca_	0.56	0.94	0.42
d1sr9a2	d6lr1a_	0.57	0.91	0.42
d1sr9a2	d6aska_	0.56	0.92	0.44
d1sr9a2	d5dqpa_	0.55	0.92	0.44
d3dz1a1	d3b9oa_	0.49	0.91	0.40
d3dz1a1	d5lxea_	0.49	0.92	0.50
d3dz1a1	d5xkca_	0.47	0.91	0.37
d3dz1a1	d3raoa1	0.45	0.91	0.48
d3dz1a1	d1rhca_	0.46	0.91	0.48
d3dz1a1	d6aska_	0.47	0.92	0.39
d3dz1a1	d5dqpa_	0.47	0.90	0.39
d4ixna2	d1z05a3	0.47	0.90	0.35
d4ixna2	d4h0oa1	0.47	0.91	0.23
d4ixna2	d2ap1a2	0.46	0.90	0.35
d4ixna2	d2zgya1	0.47	0.91	0.28
d4ixna2	d2j01s1	0.42	0.91	0.36
d4ixna2	d1vq8n1	0.41	0.90	0.26
d4ixna2	d3sk3a1	0.48	0.91	0.24
d4ixna2	d1fjgk_	0.41	0.92	0.35
d4ixna2	d3cj1a1	0.41	0.91	0.31
d4ixna2	d3o4wa1	0.49	0.90	0.24
d4ixna2	d4h0pa1	0.47	0.91	0.24
d4ixna2	d1saza1	0.49	0.91	0.27
d7c2gg1	d2npta1	0.57	0.93	0.34
d7c2gg1	d1a3xa3	0.55	0.90	0.32
d7c2gg1	d1pqsa_	0.60	0.90	0.29
d7c2gg1	d4hdea1	0.57	0.91	0.29
d7c2gg1	d1e0ta3	0.55	0.91	0.33
d7c2gg1	d2g50a3	0.54	0.91	0.30
d7c2gg1	d3hqna3	0.56	0.90	0.29
d3pzfa_	d1vz6a_	0.39	0.92	0.28
d3pzfa_	d3ps0a1	0.51	0.91	0.22
d3seaa_	d1gs5a_	0.33	0.91	0.34
d3seaa_	d7nloa_	0.31	0.90	0.30
d3seaa_	d2j0wa1	0.30	0.92	0.28
d3seaa_	d2akoa1	0.33	0.91	0.38
d3seaa_	d2brxa1	0.31	0.92	0.44
d3seaa_	d7cc3a1	0.42	0.92	0.42
d3seaa_	d4a7wa_	0.31	0.92	0.42
d3seaa_	d2w21a_	0.36	0.90	0.36
d3seaa_	d3c20a1	0.31	0.93	0.29
d3seaa_	d2cdqa1	0.31	0.91	0.27
d3seaa_	d2j4ja_	0.31	0.91	0.45
d3seaa_	d2ogxa_	0.31	0.91	0.41
