query_id	target_id	TM_nocp	TM_cp	ΔCP	foldseek_bitscore	foldseek_evalue	query_sccs	target_sccs	query_species	target_species	query_length	target_length
d2vhka_	d4bcta_	0.93289	0.93289	0.0	1154	2.238e-30	b.25.1.1	b.25.1.1	2vhk	4bct	206	201.0
d2vhla1	d1yrra1	0.81481	0.81481	0.0	258	9.84e-07	b.92.1.5	b.92.1.5	2vhl	1yrr	91	85.0
d2vhla1	d1o12a1	0.7206	0.7206	0.0	246	1.475e-06	b.92.1.5	b.92.1.5	2vhl	1o12	91	75.0
d2vkwa2	d2dn7a1	0.84624	0.84624	0.0	253	9.528e-06	b.1.2.1	b.1.2.1	2vkw	2dn7	92	94.0
d2vkwa2	d1x5ha1	0.80296	0.80296	0.0	245	7.334e-06	b.1.2.1	b.1.2.1	2vkw	1x5h	92	119.0
d2wkxa2	d2y28a_	0.71275	0.71275	0.0	326	2.96e-11	d.118.1.1	d.118.1.1	2wkx	2y28	175	180.0
d2wkxa2	d3rdra_	0.59886	0.59886	0.0	165	1.734e-05	d.118.1.1	d.118.1.0	2wkx	3rdr	175	153.0
d2wnvb_	d1o91a_	0.89737	0.89737	0.0	513	2.772e-13	b.22.1.1	b.22.1.1	2wnv	1o91	131	131.0
d2wnvb_	d5hbaa_	0.84526	0.84526	0.0	466	7.1e-13	b.22.1.1	b.22.1.0	2wnv	5hba	131	133.0
d2wp4a_	d1fm0e_	0.89799	0.89799	0.0	427	6.745e-13	d.41.5.0	d.41.5.1	2wp4	1fm0	121	142.0
d2wraa_	d2bv4a_	0.84125	0.84125	0.0	415	1.012e-10	b.115.1.0	b.115.1.0	2wra	2bv4	122	113.0
d2x1wa_	d1fltv_	0.84892	0.84892	0.0	348	9.411e-08	g.17.1.0	g.17.1.1	2x1w	1flt	98	95.0
d2x1wa_	d1pdga_	0.67438	0.67438	0.0	181	0.0001166	g.17.1.0	g.17.1.1	2x1w	1pdg	98	87.0
d2x9aa_	d1g3pa1	0.92621	0.92621	0.0	289	3.948e-06	b.37.1.0	b.37.1.1	2x9a	1g3p	61	65.0
d2x9aa_	d4eo1a_	0.84648	0.84648	0.0	183	0.0004137	b.37.1.0	b.37.1.0	2x9a	4eo1	61	67.0
d2xfaa_	d1f7sa_	0.7655	0.7655	0.0	433	1.624e-13	d.109.1.0	d.109.1.2	2xfa	1f7s	143	124.0
d2xfaa_	d2i2qa_	0.78226	0.78226	0.0	414	8.612e-13	d.109.1.0	d.109.1.2	2xfa	2i2q	143	122.0
d2yc2a_	d1tvga_	0.95511	0.95511	0.0	610	2.637e-15	b.18.1.0	b.18.1.9	2yc2	1tvg	132	136.0
d2yc2a_	d1k3ia2	0.83549	0.83549	0.0	298	2.598e-08	b.18.1.0	b.18.1.1	2yc2	1k3i	132	162.0
d2yr1a_	d3oexa_	0.9396	0.9396	0.0	971	3.6400000000000003e-29	c.1.10.0	c.1.10.1	2yr1	3oex	257	251.0
d2yr1a_	d4cnna_	0.91606	0.91606	0.0	895	6.137e-27	c.1.10.0	c.1.10.1	2yr1	4cnn	257	245.0
d2z4ua_	d3ctka1	0.88659	0.88659	0.0	882	1.492e-25	d.165.1.1	d.165.1.1	2z4u	3ctk	261	246.0
d2z4ua_	d3px8x_	0.89658	0.89658	0.0	846	6.241000000000001e-25	d.165.1.1	d.165.1.1	2z4u	3px8	261	258.0
d2zkmx4	d2plca_	0.62119	0.63039	0.009199999999999986	102	1.317e-05	c.1.18.1	c.1.18.2	2zkm	2plc	299	274.0
d2zkmx4	d3ch0a1	0.52607	0.52607	0.0	75	0.001087	c.1.18.1	c.1.18.0	2zkm	3ch0	299	264.0
d2zkoa_	d1xeqa1	0.87657	0.87657	0.0	121	0.01924	a.16.1.1	a.16.1.1	2zko	1xeq	70	89.0
d2zs0b_	d1x9fd_	0.94363	0.94363	0.0	468	1.552e-09	a.1.1.0	a.1.1.2	2zs0	1x9f	142	140.0
d2zs0b_	d1x9fc_	0.90294	0.90294	0.0	338	3.533e-07	a.1.1.0	a.1.1.2	2zs0	1x9f	142	149.0
d2zw2a_	d1t4aa_	0.73496	0.73496	0.0	201	1.106e-06	d.284.1.0	d.284.1.1	2zw2	1t4a	85	80.0
d2zw2a_	d1gtda_	0.74015	0.74015	0.0	192	2.352e-06	d.284.1.0	d.284.1.1	2zw2	1gtd	85	81.0
d3a6sa_	d3r03a_	0.82646	0.82646	0.0	414	2.217e-12	d.113.1.1	d.113.1.0	3a6s	3r03	125	131.0
d3a6sa_	d3eesa_	0.793	0.793	0.0	403	1.442e-12	d.113.1.1	d.113.1.0	3a6s	3ees	125	131.0
d3a9ja_	d2faza1	0.89317	0.89317	0.0	302	5.92e-08	d.15.1.1	d.15.1.1	3a9j	2faz	76	76.0
d3a9ja_	d4eewa_	0.83541	0.83541	0.0	289	3.761e-08	d.15.1.1	d.15.1.1	3a9j	4eew	76	74.0
d3ag3g_	d7cohg_	0.85518	0.85518	0.0	445	7.738e-13	f.23.2.1	f.23.2.1	3ag3	7coh	84	72.0
d3ag3j_	d7cohj_	0.96234	0.96234	0.0	335	6.886e-09	f.23.4.1	f.23.4.1	3ag3	7coh	58	56.0
d3ah7a1	d2bt6a2	0.74979	0.74979	0.0	305	3.844e-10	d.15.4.0	d.15.4.1	3ah7	2bt6	108	104.0
d3ah7a1	d3lxfa_	0.79106	0.79106	0.0	275	6.271e-09	d.15.4.0	d.15.4.0	3ah7	3lxf	108	104.0
d3ar4a2	d1wpga1	0.98178	0.98178	0.0	883	1.898e-20	b.82.7.1	b.82.7.1	3ar4	1wpg	115	115.0
d3arce_	d5b5ee_	0.96859	0.96859	0.0	475	1.536e-12	f.23.38.1	f.23.38.1	3arc	5b5e	81	79.0
d3arcu_	d5b5eu_	0.99726	0.99726	0.0	717	8.187e-19	a.60.12.2	a.60.12.2	3arc	5b5e	97	97.0
d3b0ga1	d2akja2	0.96025	0.96025	0.0	990	1.215e-25	d.58.36.0	d.58.36.1	3b0g	2akj	157	153.0
d3b0ga1	d1zj8a2	0.72259	0.72259	0.0	282	2.422e-09	d.58.36.0	d.58.36.1	3b0g	1zj8	157	152.0
d3b48a1	d3ct6a1	0.77779	0.77779	0.0	246	6.115e-08	c.54.1.2	c.54.1.2	3b48	3ct6	129	123.0
d3b48a1	d3ipra_	0.77038	0.77038	0.0	112	0.0001614	c.54.1.2	c.54.1.0	3b48	3ipr	129	137.0
d3b7ca1	d3cu3a1	0.81631	0.81631	0.0	299	8.186e-09	d.17.4.16	d.17.4.28	3b7c	3cu3	121	162.0
d3b7ca1	d3d9ra1	0.80235	0.80235	0.0	257	2.015e-08	d.17.4.16	d.17.4.27	3b7c	3d9r	121	132.0
d3b8xa_	d2fnua_	0.87901	0.87901	0.0	993	9.217e-32	c.67.1.0	c.67.1.4	3b8x	2fnu	386	373.0
d3b8xa_	d3dr4a1	0.82607	0.82607	0.0	989	3.4440000000000003e-31	c.67.1.0	c.67.1.0	3b8x	3dr4	386	346.0
d3bdwa_	d1hq8a_	0.83848	0.83848	0.0	379	4.205e-11	d.169.1.1	d.169.1.1	3bdw	1hq8	123	123.0
d3bdwa_	d3hupa_	0.80791	0.80791	0.0	342	5.613e-10	d.169.1.1	d.169.1.1	3bdw	3hup	123	121.0
d3beca1	d1xp4a1	0.6807	0.6807	0.0	92	0.006843	b.105.1.1	b.105.1.1	3bec	1xp4	93	93.0
d3bova_	d4gosa1	0.79705	0.79705	0.0	248	6.986e-07	b.1.1.0	b.1.1.0	3bov	4gos	104	114.0
d3bova_	d1f97a1	0.74255	0.74255	0.0	226	2.769e-06	b.1.1.0	b.1.1.1	3bov	1f97	104	102.0
d3br0a1	d1jt6a1	0.90134	0.90134	0.0	355	1.245e-08	a.4.1.9	a.4.1.9	3br0	1jt6	71	71.0
d3br0a1	d1ui5a1	0.82824	0.82824	0.0	188	0.0002461	a.4.1.9	a.4.1.9	3br0	1ui5	71	71.0
d3bvfa1	d1vlga_	0.9169	0.9169	0.0	526	4.009e-11	a.25.1.1	a.25.1.1	3bvf	1vlg	166	164.0
d3bvfa1	d3e6sa_	0.89416	0.89416	0.0	457	7.425e-10	a.25.1.1	a.25.1.1	3bvf	3e6s	166	159.0
d3bwga2	d2ooia1	0.94914	0.94914	0.0	674	8.759e-16	d.190.1.2	d.190.1.2	3bwg	2ooi	145	157.0
d3bwga2	d2ogga1	0.8369	0.8369	0.0	443	2.744e-11	d.190.1.2	d.190.1.2	3bwg	2ogg	145	144.0
d3bzca1	d3bzka1	0.9824	0.9824	0.0	603	5.582e-15	a.60.2.6	a.60.2.6	3bzc	3bzk	90	90.0
d3bzca1	d2duya1	0.63033	0.63033	0.0	109	0.0216	a.60.2.6	a.60.2.7	3bzc	2duy	90	65.0
d3bzka2	d3bzca2	0.97975	0.97975	0.0	502	3.54e-13	a.60.2.6	a.60.2.6	3bzk	3bzc	73	73.0
d3bzka4	d3bzca4	0.89277	0.89277	0.0	505	2.751e-14	b.40.4.5	b.40.4.5	3bzk	3bzc	94	94.0
d3bzka4	d1go3e1	0.6757	0.6757	0.0	193	9.297e-06	b.40.4.5	b.40.4.5	3bzk	1go3	94	99.0
d3c1la_	d2oyoa1	0.94403	0.94403	0.0	631	1.76e-13	a.152.1.3	a.152.1.3	3c1l	2oyo	182	186.0
d3c1la_	d2gmya1	0.70116	0.70116	0.0	225	4.698e-05	a.152.1.3	a.152.1.3	3c1l	2gmy	182	147.0
d3c22a_	d3p5ga_	0.97989	0.97989	0.0	1073	5.24e-28	d.169.1.0	d.169.1.0	3c22	3p5g	130	128.0
d3c22a_	d2ox9a_	0.87108	0.87108	0.0	452	1.907e-13	d.169.1.0	d.169.1.0	3c22	2ox9	130	130.0
d3c8da1	d1eh9a1	0.53525	0.53525	0.0	97	0.005292	b.1.18.20	b.1.18.2	3c8d	1eh9	136	90.0
d3c8da1	d5e6za1	0.56121	0.56121	0.0	92	0.01105	b.1.18.20	b.1.18.0	3c8d	5e6z	136	110.0
d3c8ga1	d3brja1	0.83728	0.83728	0.0	248	6.547e-06	a.285.1.1	a.285.1.1	3c8g	3brj	165	167.0
d3c9fa1	d2z1aa1	0.58914	0.58914	0.0	160	8.001e-07	d.114.1.1	d.114.1.1	3c9f	2z1a	209	205.0
d3c9fa1	d1hp1a1	0.56088	0.56088	0.0	94	0.0003386	d.114.1.1	d.114.1.1	3c9f	1hp1	209	188.0
d3c9za1	d1m2tb1	0.97473	0.97473	0.0	703	3.651e-16	b.42.2.0	b.42.2.1	3c9z	1m2t	128	136.0
d3c9za1	d1knma_	0.91674	0.91674	0.0	460	6.656e-11	b.42.2.0	b.42.2.1	3c9z	1knm	128	129.0
d3ceia2	d4h3ea2	0.82748	0.82748	0.0	497	3.07e-13	d.44.1.0	d.44.1.0	3cei	4h3e	129	114.0
d3ceia2	d2cw3a2	0.78746	0.78746	0.0	444	4.193e-12	d.44.1.0	d.44.1.0	3cei	2cw3	129	113.0
d3cg0a1	d1s8na_	0.60502	0.60502	0.0	212	1.481e-07	c.23.1.0	c.23.1.1	3cg0	1s8n	125	190.0
d3cg0a1	d3q15c_	0.58527	0.58527	0.0	199	2.879e-07	c.23.1.0	c.23.1.1	3cg0	3q15	125	116.0
d3chbd_	d5elba_	0.99476	0.99476	0.0	805	2.719e-20	b.40.2.1	b.40.2.1	3chb	5elb	103	103.0
d3chbd_	d4fo2a_	0.74004	0.74004	0.0	224	1.685e-06	b.40.2.1	b.40.2.1	3chb	4fo2	103	98.0
d3cjna_	d3e6ma_	0.85463	0.85463	0.0	357	7.636e-10	a.4.5.0	a.4.5.0	3cjn	3e6m	139	145.0
d3cjna_	d2fbha1	0.78365	0.78365	0.0	306	1.698e-08	a.4.5.0	a.4.5.28	3cjn	2fbh	139	137.0
d3cjwa1	d1pzla_	0.76009	0.76009	0.0	345	1.089e-08	a.123.1.0	a.123.1.1	3cjw	1pzl	203	227.0
d3cjwa1	d1g2na_	0.76948	0.76948	0.0	343	3.231e-08	a.123.1.0	a.123.1.1	3cjw	1g2n	203	246.0
d3crda_	d1cy5a_	0.66926	0.66926	0.0	111	0.001843	a.77.1.3	a.77.1.3	3crd	1cy5	100	92.0
d3crda_	d1dgna_	0.64135	0.64135	0.0	66	0.1311	a.77.1.3	a.77.1.3	3crd	1dgn	100	89.0
d3cu4a_	d4eiea_	0.88125	0.88125	0.0	224	9.893e-07	a.3.1.0	a.3.1.0	3cu4	4eie	79	82.0
d3cu4a_	d2ce0a_	0.87116	0.87116	0.0	174	1.59e-05	a.3.1.0	a.3.1.0	3cu4	2ce0	79	99.0
d3cuqa1	d1u5ta1	0.7033	0.7033	0.0	273	5.446e-09	a.4.5.0	a.4.5.54	3cuq	1u5t	142	145.0
d3cz1a_	d2wcja_	0.67475	0.68741	0.012660000000000005	109	0.01282	a.39.2.1	a.39.2.0	3cz1	2wcj	117	141.0
d3d9ja1	d4flba_	0.83264	0.83264	0.0	197	0.0003864	a.118.9.4	a.118.9.0	3d9j	4flb	135	131.0
d3d9ja1	d4flda_	0.74703	0.74703	0.0	182	0.0003501	a.118.9.4	a.118.9.4	3d9j	4fld	135	129.0
d3daqa_	d3a5fa_	0.94087	0.94087	0.0	1182	1.752e-32	c.1.10.0	c.1.10.1	3daq	3a5f	292	291.0
d3daqa_	d1xkya1	0.95092	0.95092	0.0	1130	3.167e-31	c.1.10.0	c.1.10.1	3daq	1xky	292	292.0
d3dbxa2	d2h26a1	0.87187	0.87187	0.0	342	1.297e-07	b.1.1.0	b.1.1.2	3dbx	2h26	96	96.0
d3dbxa2	d1uvqb1	0.82488	0.82488	0.0	320	2.07e-07	b.1.1.0	b.1.1.2	3dbx	1uvq	96	89.0
d3deoa2	d5eida_	0.9251	0.9251	0.0	299	5.352e-07	d.211.1.1	d.211.1.0	3deo	5eid	89	123.0
d3deoa2	d1awcb_	0.93275	0.93275	0.0	228	6.829e-05	d.211.1.1	d.211.1.1	3deo	1awc	89	153.0
d3djha_	d4grpa_	0.99665	0.99665	0.0	903	1.442e-24	d.80.1.3	d.80.1.3	3djh	4grp	114	118.0
d3djha_	d1hfoa_	0.95903	0.95903	0.0	561	1.333e-15	d.80.1.3	d.80.1.3	3djh	1hfo	114	113.0
d3dk9a3	d3grsa3	0.99796	0.99796	0.0	891	6.278e-23	d.87.1.1	d.87.1.1	3dk9	3grs	115	115.0
d3dk9a3	d1h6va3	0.92991	0.92991	0.0	474	5.12e-13	d.87.1.1	d.87.1.1	3dk9	1h6v	115	133.0
d3dnja_	d7d34a1	0.84283	0.84283	0.0	223	1.223e-06	d.45.1.2	d.45.1.0	3dnj	7d34	80	78.0
d3dnja_	d1ctfa_	0.65922	0.65922	0.0	58	0.249	d.45.1.2	d.45.1.1	3dnj	1ctf	80	68.0
d3doua1	d1ej0a_	0.90889	0.90889	0.0	578	2.369e-17	c.66.1.0	c.66.1.2	3dou	1ej0	169	180.0
d3doua1	d2plwa_	0.88788	0.88788	0.0	546	7.883e-17	c.66.1.0	c.66.1.0	3dou	2plw	169	182.0
d3drza_	d5ftaa_	0.83051	0.83051	0.0	257	4.181e-08	d.42.1.0	d.42.1.0	3drz	5fta	103	101.0
d3drza_	d3kvta_	0.77682	0.77682	0.0	237	9.745e-08	d.42.1.0	d.42.1.2	3drz	3kvt	103	103.0
d3dsda_	d2hy1a1	0.51802	0.51802	0.0	203	2.749e-07	d.159.1.4	d.159.1.11	3dsd	2hy1	333	227.0
d3dsda_	d1uf3a_	0.52281	0.52281	0.0	155	1.883e-05	d.159.1.4	d.159.1.6	3dsd	1uf3	333	228.0
d3dxra_	d2bska1	0.76246	0.76246	0.0	144	0.001302	g.83.1.0	g.83.1.1	3dxr	2bsk	69	73.0
d3dxra_	d2bskb1	0.79861	0.79861	0.0	131	0.004478	g.83.1.0	g.83.1.1	3dxr	2bsk	69	65.0
d3dxrb_	d2bskb1	0.77449	0.77449	0.0	170	0.00029	g.83.1.0	g.83.1.1	3dxr	2bsk	69	65.0
d3dxrb_	d2bska1	0.74437	0.74437	0.0	101	0.04063	g.83.1.0	g.83.1.1	3dxr	2bsk	69	73.0
d3e11a1	d2ejqa1	0.60472	0.60472	0.0	148	3.659e-06	d.92.1.17	d.92.1.17	3e11	2ejq	113	107.0
d3e11a1	d1oz9a_	0.62119	0.61102	-0.010170000000000012	45	0.1498	d.92.1.17	d.92.1.15	3e11	1oz9	113	141.0
d3e5ua2	d1i5za2	0.73353	0.73353	0.0	297	1.144e-08	b.82.3.2	b.82.3.2	3e5u	1i5z	139	132.0
d3e5ua2	d1o5la1	0.75749	0.75749	0.0	250	7.488e-08	b.82.3.2	b.82.3.2	3e5u	1o5l	139	129.0
d3e9da_	d1h2ea_	0.70752	0.70752	0.0	418	1.461e-14	c.60.1.0	c.60.1.1	3e9d	1h2e	250	207.0
d3e9da_	d2a6pa_	0.66247	0.66247	0.0	362	1.754e-13	c.60.1.0	c.60.1.0	3e9d	2a6p	250	193.0
d3ecfa1	d1ohpa_	0.75604	0.75604	0.0	217	1.99e-06	d.17.4.21	d.17.4.3	3ecf	1ohp	128	125.0
d3ecfa1	d2bnga1	0.71799	0.71799	0.0	205	1.226e-06	d.17.4.21	d.17.4.8	3ecf	2bng	128	132.0
d3ed5a_	d3i76a_	0.9619	0.9619	0.0	1639	2.92e-42	c.108.1.0	c.108.1.0	3ed5	3i76	226	223.0
d3ed5a_	d2gfha1	0.78593	0.78593	0.0	448	3.462e-15	c.108.1.0	c.108.1.6	3ed5	2gfh	226	243.0
d3edha_	d1asta_	0.89738	0.89738	0.0	715	4.903e-22	d.92.1.0	d.92.1.8	3edh	1ast	193	200.0
d3edha_	d1y93a_	0.52501	0.52501	0.0	106	0.0002384	d.92.1.0	d.92.1.11	3edh	1y93	193	158.0
d3eeoa_	d2c7pa_	0.99818	0.99818	0.0	2824	6.031e-73	c.66.1.26	c.66.1.26	3eeo	2c7p	327	327.0
d3eeoa_	d1dcta_	0.79951	0.79951	0.0	710	1.091e-24	c.66.1.26	c.66.1.26	3eeo	1dct	327	324.0
d3ef4a_	d2ux6a_	0.89931	0.89931	0.0	494	1.444e-14	b.6.1.0	b.6.1.1	3ef4	2ux6	124	122.0
d3ef4a_	d3cvba_	0.64731	0.64731	0.0	252	5.954e-09	b.6.1.0	b.6.1.1	3ef4	3cvb	124	105.0
d3elka_	d1xmaa_	0.75665	0.75665	0.0	205	6.496e-06	a.4.5.0	a.4.5.61	3elk	1xma	101	101.0
d3elka_	d5dyma_	0.70749	0.70749	0.0	202	2.405e-06	a.4.5.0	a.4.5.0	3elk	5dym	101	96.0
d3en8a1	d2bnga1	0.73254	0.73254	0.0	258	4.436e-08	d.17.4.20	d.17.4.8	3en8	2bng	127	132.0
d3en8a1	d1ohpa_	0.77352	0.77352	0.0	258	1.339e-07	d.17.4.20	d.17.4.3	3en8	1ohp	127	125.0
d3er7a1	d5cxoa1	0.80677	0.80677	0.0	235	3.51e-07	d.17.4.24	d.17.4.0	3er7	5cxo	118	128.0
d3er7a1	d3ebta1	0.79672	0.79672	0.0	234	5.961e-07	d.17.4.24	d.17.4.9	3er7	3ebt	118	131.0
d3erba1	d2ok5a4	0.76821	0.76821	0.0	176	7.959e-05	g.18.1.0	g.18.1.1	3erb	2ok5	58	68.0
d3erba1	d1h03p1	0.7271	0.7271	0.0	126	0.004193	g.18.1.0	g.18.1.1	3erb	1h03	58	62.0
d3etja3	d1kjqa3	0.87779	0.87779	0.0	504	2.967e-15	d.142.1.2	d.142.1.2	3etj	1kjq	198	203.0
d3etja3	d1a9xa5	0.83371	0.83371	0.0	313	8.7e-10	d.142.1.2	d.142.1.2	3etj	1a9x	198	275.0
d3f0wa1	d1ntva_	0.82681	0.82681	0.0	361	1.609e-11	b.55.1.2	b.55.1.2	3f0w	1ntv	141	152.0
d3f0wa1	d3dxea_	0.76987	0.76987	0.0	340	2.344e-10	b.55.1.2	b.55.1.0	3f0w	3dxe	141	124.0
d3f52a_	d2b5aa1	0.85571	0.85571	0.0	246	2.959e-05	a.35.1.0	a.35.1.3	3f52	2b5a	77	77.0
d3f52a_	d3s8qa_	0.80596	0.80596	0.0	223	4.568e-05	a.35.1.0	a.35.1.0	3f52	3s8q	77	76.0
d3fega_	d1nw1a_	0.82329	0.82329	0.0	1149	1.3010000000000002e-31	d.144.1.8	d.144.1.8	3feg	1nw1	336	365.0
d3fega_	d2ppqa1	0.71715	0.71715	0.0	268	2.595e-09	d.144.1.8	d.144.1.6	3feg	2ppq	336	310.0
d3ftba_	d1lc5a_	0.93743	0.93743	0.0	1207	1.03e-34	c.67.1.0	c.67.1.1	3ftb	1lc5	334	355.0
d3ftba_	d3geta1	0.88535	0.88535	0.0	867	6.957e-27	c.67.1.0	c.67.1.0	3ftb	3get	334	358.0
d3futa_	d3tqsa_	0.8235	0.8235	0.0	745	4.435e-23	c.66.1.0	c.66.1.0	3fut	3tqs	263	247.0
d3futa_	d3grua_	0.8033	0.8033	0.0	628	3.6330000000000005e-20	c.66.1.0	c.66.1.0	3fut	3gru	263	263.0
d3g0ja_	d2grca_	0.87434	0.87434	0.0	437	6.334e-11	a.29.2.0	a.29.2.0	3g0j	2grc	117	121.0
d3g0ja_	d6haza_	0.89015	0.89015	0.0	428	3.91e-10	a.29.2.0	a.29.2.0	3g0j	6haz	117	113.0
d3g14a_	d4dn2a1	0.82588	0.82588	0.0	593	2.395e-18	d.90.1.0	d.90.1.0	3g14	4dn2	169	182.0
d3g14a_	d3ge5a_	0.75399	0.75399	0.0	434	5.118e-14	d.90.1.0	d.90.1.0	3g14	3ge5	169	171.0
d3g8za_	d1tuha_	0.8986	0.89261	-0.00598999999999994	408	1.232e-10	d.17.4.0	d.17.4.11	3g8z	1tuh	123	131.0
d3g8za_	d3fgya1	0.80209	0.80209	0.0	297	3.337e-08	d.17.4.0	d.17.4.0	3g8z	3fgy	123	125.0
d3g91a1	d5ewta_	0.90204	0.90204	0.0	938	2.101e-29	d.151.1.0	d.151.1.0	3g91	5ewt	256	247.0
d3g91a1	d1akoa_	0.9038	0.9038	0.0	764	1.172e-25	d.151.1.0	d.151.1.1	3g91	1ako	256	268.0
d3gfva1	d2chua1	0.93152	0.93152	0.0	1105	2.211e-30	c.92.2.0	c.92.2.4	3gfv	2chu	280	283.0
d3gfva1	d4fkma_	0.61357	0.61357	0.0	434	4.564e-15	c.92.2.0	c.92.2.0	3gfv	4fkm	280	208.0
d3gj0a1	d1z2aa_	0.69048	0.69048	0.0	445	2.855e-14	c.37.1.8	c.37.1.0	3gj0	1z2a	206	164.0
d3gj0a1	d4d0ga_	0.68206	0.68206	0.0	438	1.352e-14	c.37.1.8	c.37.1.8	3gj0	4d0g	206	167.0
d3gkba1	d3h0ua1	0.9143	0.9143	0.0	898	1.679e-25	c.14.1.0	c.14.1.0	3gkb	3h0u	273	276.0
d3gkba1	d3qk8a_	0.81655	0.81655	0.0	533	4.983e-17	c.14.1.0	c.14.1.0	3gkb	3qk8	273	259.0
d3gl3a1	d1st9a_	0.88522	0.88522	0.0	515	2.992e-16	c.47.1.0	c.47.1.10	3gl3	1st9	135	137.0
d3gl3a1	d4grfa1	0.88258	0.88258	0.0	403	1.107e-12	c.47.1.0	c.47.1.0	3gl3	4grf	135	138.0
d3gova1	d1quba4	0.68579	0.68579	0.0	190	7.353e-05	g.18.1.0	g.18.1.1	3gov	1qub	68	60.0
d3gova1	d1quba1	0.72305	0.72305	0.0	157	0.001228	g.18.1.0	g.18.1.1	3gov	1qub	68	62.0
d3gw2a_	d1r1ua_	0.84239	0.84239	0.0	253	1.18e-06	a.4.5.0	a.4.5.5	3gw2	1r1u	92	94.0
d3gw2a_	d1r1ta_	0.72471	0.72471	0.0	203	8.797e-06	a.4.5.0	a.4.5.5	3gw2	1r1t	92	98.0
d3h6ga_	d3ks9a_	0.74464	0.74464	0.0	472	7.774e-18	c.93.1.0	c.93.1.1	3h6g	3ks9	377	445.0
d3h6ga_	d1dp4a_	0.73227	0.73227	0.0	420	3.946e-15	c.93.1.0	c.93.1.1	3h6g	1dp4	377	425.0
d3h7ma_	d1lsta_	0.90742	0.90742	0.0	666	1.699e-21	c.94.1.0	c.94.1.1	3h7m	1lst	228	238.0
d3h7ma_	d6a80a_	0.87897	0.87897	0.0	658	1.699e-21	c.94.1.0	c.94.1.0	3h7m	6a80	228	234.0
d3hgba1	d3klra_	0.87109	0.87109	0.0	538	8.021e-14	b.84.1.0	b.84.1.0	3hgb	3klr	133	125.0
d3hupa_	d3ff7c_	0.8225	0.8225	0.0	425	1.237e-10	d.169.1.1	d.169.1.0	3hup	3ff7	121	112.0
d3hupa_	d2c6ua_	0.8526	0.8526	0.0	393	5.425e-10	d.169.1.1	d.169.1.0	3hup	2c6u	121	122.0
d3hvma_	d6b10a1	0.89585	0.89585	0.0	1301	4.152e-38	d.126.1.6	d.126.1.0	3hvm	6b10	330	309.0
d3hvma_	d2q3ua_	0.93943	0.93943	0.0	951	1.66e-28	d.126.1.6	d.126.1.6	3hvm	2q3u	330	365.0
d3i3qa_	d2iuwa1	0.73068	0.73068	0.0	238	2.285e-08	b.82.2.10	b.82.2.10	3i3q	2iuw	203	202.0
d3i3qa_	d2a1xa1	0.64009	0.64009	0.0	101	0.0001325	b.82.2.10	b.82.2.9	3i3q	2a1x	203	253.0
d3i5ra_	d1ckaa_	0.61369	0.61369	0.0	189	2.693e-05	b.34.2.1	b.34.2.1	3i5r	1cka	81	57.0
d3i5ra_	d6edfa_	0.63073	0.63073	0.0	187	3.645e-05	b.34.2.1	b.34.2.1	3i5r	6edf	81	77.0
d3imab_	d3gaxa_	0.78295	0.78295	0.0	183	0.0002189	d.17.1.0	d.17.1.2	3ima	3gax	84	107.0
d3imab_	d2ch9a1	0.80182	0.80182	0.0	182	0.0001423	d.17.1.0	d.17.1.0	3ima	2ch9	84	121.0
d3jtdc_	d1m45a_	0.68615	0.68615	0.0	276	4.33e-09	a.39.1.5	a.39.1.5	3jtd	1m45	156	142.0
d3k2aa_	d1pufb_	0.93241	0.93241	0.0	188	0.0003607	a.4.1.1	a.4.1.1	3k2a	1puf	55	73.0
d3k2aa_	d1k61a_	0.89775	0.89775	0.0	112	0.03468	a.4.1.1	a.4.1.1	3k2a	1k61	55	60.0
d3klra_	d3hgba1	0.92477	0.92477	0.0	548	9.201e-14	b.84.1.0	b.84.1.0	3klr	3hgb	125	133.0
d3kv1a_	d3efba1	0.87847	0.87847	0.0	650	1.49e-20	c.124.1.0	c.124.1.8	3kv1	3efb	253	246.0
d3kv1a_	d2gnpa1	0.87955	0.87955	0.0	611	4.8940000000000007e-20	c.124.1.0	c.124.1.8	3kv1	2gnp	253	262.0
d3kvta_	d1nn7a_	0.85866	0.85866	0.0	348	8.991e-11	d.42.1.2	d.42.1.2	3kvt	1nn7	103	105.0
d3kvta_	d1t1da_	0.7958	0.7958	0.0	275	1.297e-08	d.42.1.2	d.42.1.2	3kvt	1t1d	103	100.0
d3l5la_	d3krua_	0.90329	0.90329	0.0	1370	1.599e-35	c.1.4.0	c.1.4.0	3l5l	3kru	359	335.0
d3l5la_	d1ps9a1	0.8437	0.8437	0.0	915	5.936000000000001e-26	c.1.4.0	c.1.4.1	3l5l	1ps9	359	330.0
d3l5xa_	d2d48a_	0.78417	0.78417	0.0	84	0.04632	a.26.1.2	a.26.1.2	3l5x	2d48	101	129.0
d3l5xa_	d2z3qa1	0.62407	0.62407	0.0	60	0.06254	a.26.1.2	a.26.1.2	3l5x	2z3q	101	109.0
d3l9sa_	d1fvka_	0.96815	0.96815	0.0	1122	9.250000000000001e-27	c.47.1.13	c.47.1.13	3l9s	1fvk	185	188.0
d3l9sa_	d6dxna1	0.89456	0.89456	0.0	721	4.516e-18	c.47.1.13	c.47.1.0	3l9s	6dxn	185	183.0
